2000
30.0,85.0
45.0,-60.0
34.491,41.5
44.97,-60.0
34.482,41.5
44.94,-60.0
34.473,41.5
44.91,-60.0
34.464,41.5
44.879999999999995,-60.0
34.455,41.5
44.849999999999994,-60.0
34.446,41.5
44.81999999999999,-60.0
34.437,41.5
44.78999999999999,-60.0
34.428000000000004,41.5
44.76,-60.0
34.419000000000004,41.5
44.73,-60.0
34.410000000000004,41.5
44.699999999999996,-60.0
34.401,41.5
44.669999999999995,-60.0
34.392,41.5
44.63999999999999,-60.0
34.383,41.5
44.60999999999999,-60.0
34.374,41.5
44.57999999999999,-60.0
34.365,41.5
44.55,-60.0
34.356,41.5
44.519999999999996,-60.0
34.347,41.5
44.489999999999995,-60.0
34.338,41.5
44.459999999999994,-60.0
34.329,41.5
44.42999999999999,-60.0
34.32000000000001,41.5
44.39999999999999,-60.0
34.31100000000001,41.5
44.36999999999999,-60.0
34.30200000000001,41.5
44.33999999999999,-60.0
34.293000000000006,41.5
44.30999999999999,-60.0
34.284000000000006,41.5
44.27999999999999,-60.0
34.275000000000006,41.5
44.249999999999986,-60.0
34.266000000000005,41.5
44.219999999999985,-60.0
34.257000000000005,41.5
44.18999999999999,-60.0
34.248000000000005,41.5
44.15999999999999,-60.0
34.239000000000004,41.5
44.12999999999999,-60.0
34.230000000000004,41.5
44.09999999999999,-60.0
34.221000000000004,41.5
44.069999999999986,-60.0
34.212,41.5
44.039999999999985,-60.0
34.203,41.5
44.009999999999984,-60.0
34.194,41.5
43.97999999999998,-60.0
34.18500000000001,41.5
43.94999999999999,-60.0
34.17600000000001,41.5
43.91999999999999,-60.0
34.16700000000001,41.5
43.889999999999986,-60.0
34.15800000000001,41.5
43.859999999999985,-60.0
34.14900000000001,41.5
43.829999999999984,-60.0
34.14000000000001,41.5
43.79999999999998,-60.0
34.13100000000001,41.5
43.76999999999998,-60.0
34.12200000000001,41.5
43.73999999999998,-60.0
34.11300000000001,41.5
43.70999999999998,-60.0
34.104000000000006,41.5
43.67999999999998,-60.0
34.095000000000006,41.5
43.64999999999998,-60.0
34.086000000000006,41.5
43.619999999999976,-60.0
34.07700000000001,41.5
43.58999999999998,-60.0
34.06800000000001,41.5
43.55999999999998,-60.0
34.05900000000001,41.5
43.52999999999998,-60.0
34.05000000000001,41.5
43.49999999999998,-60.0
34.04100000000001,41.5
43.46999999999998,-60.0
34.03200000000001,41.5
43.439999999999976,-60.0
34.02300000000001,41.5
43.409999999999975,-60.0
34.01400000000001,41.5
43.379999999999974,-60.0
34.00500000000001,41.5
43.34999999999998,-60.0
33.99600000000001,41.5
43.31999999999998,-60.0
33.98700000000001,41.5
43.28999999999998,-60.0
33.97800000000001,41.5
43.25999999999998,-60.0
33.96900000000001,41.5
43.229999999999976,-60.0
33.96000000000001,41.5
43.199999999999974,-60.0
33.951000000000015,41.5
43.16999999999997,-60.0
33.942000000000014,41.5
43.13999999999997,-60.0
33.933000000000014,41.5
43.10999999999997,-60.0
33.924000000000014,41.5
43.07999999999997,-60.0
33.91500000000001,41.5
43.04999999999997,-60.0
33.90600000000001,41.5
43.01999999999997,-60.0
33.89700000000001,41.5
42.989999999999974,-60.0
33.88800000000001,41.5
42.95999999999997,-60.0
33.87900000000001,41.5
42.92999999999997,-60.0
33.87000000000001,41.5
42.89999999999997,-60.0
33.86100000000001,41.5
42.86999999999997,-60.0
33.85200000000001,41.5
42.83999999999997,-60.0
33.84300000000001,41.5
42.80999999999997,-60.0
33.83400000000002,41.5
42.779999999999966,-60.0
33.82500000000002,41.5
42.74999999999997,-60.0
33.81600000000002,41.5
42.71999999999997,-60.0
33.807000000000016,41.5
42.68999999999997,-60.0
33.798000000000016,41.5
42.65999999999997,-60.0
33.789000000000016,41.5
42.62999999999997,-60.0
33.780000000000015,41.5
42.599999999999966,-60.0
33.771000000000015,41.5
42.569999999999965,-60.0
33.762000000000015,41.5
42.539999999999964,-60.0
33.753000000000014,41.5
42.50999999999996,-60.0
33.744000000000014,41.5
42.47999999999996,-60.0
33.735000000000014,41.5
42.44999999999996,-60.0
33.72600000000001,41.5
42.41999999999996,-60.0
33.71700000000001,41.5
42.389999999999965,-60.0
33.70800000000002,41.5
42.359999999999964,-60.0
33.69900000000002,41.5
42.32999999999996,-60.0
33.69000000000002,41.5
42.29999999999996,-60.0
33.68100000000002,41.5
42.26999999999996,-60.0
33.67200000000002,41.5
42.23999999999996,-60.0
33.66300000000002,41.5
42.20999999999996,-60.0
33.65400000000002,41.5
42.17999999999996,-60.0
