1500
0,0
50,50
15.0,14.96
50,49.86666666666667
15.0,14.920000000000002
50,49.733333333333334
15.0,14.880000000000003
50,49.6
15.0,14.840000000000003
50,49.46666666666667
15.0,14.800000000000004
50,49.333333333333336
15.0,14.760000000000005
50,49.2
15.0,14.720000000000006
50,49.06666666666667
15.0,14.680000000000007
50,48.93333333333334
15.0,14.640000000000008
50,48.800000000000004
15.0,14.600000000000009
50,48.66666666666667
15.0,14.56000000000001
50,48.53333333333334
15.0,14.52000000000001
50,48.400000000000006
15.0,14.480000000000011
50,48.26666666666667
15.0,14.440000000000012
50,48.13333333333334
15.0,14.400000000000013
50,48.00000000000001
15.0,14.360000000000014
50,47.866666666666674
15.0,14.320000000000014
50,47.73333333333334
15.0,14.280000000000015
50,47.60000000000001
15.0,14.240000000000016
50,47.466666666666676
15.0,14.200000000000017
50,47.33333333333334
15.0,14.160000000000018
50,47.20000000000001
15.0,14.120000000000019
50,47.06666666666668
15.0,14.08000000000002
50,46.933333333333344
15.0,14.04000000000002
50,46.80000000000001
15.0,14.000000000000021
50,46.66666666666668
15.0,13.960000000000022
50,46.533333333333346
15.0,13.920000000000023
50,46.40000000000001
15.0,13.880000000000024
50,46.26666666666668
15.0,13.840000000000025
50,46.13333333333335
15.0,13.800000000000026
50,46.000000000000014
15.0,13.760000000000026
50,45.86666666666668
15.0,13.720000000000027
50,45.73333333333335
15.0,13.680000000000028
50,45.600000000000016
15.0,13.640000000000029
50,45.46666666666668
15.0,13.60000000000003
50,45.33333333333335
15.0,13.56000000000003
50,45.20000000000002
15.0,13.520000000000032
50,45.066666666666684
15.0,13.480000000000032
50,44.93333333333335
15.0,13.440000000000033
50,44.80000000000002
15.0,13.400000000000034
50,44.666666666666686
15.0,13.360000000000035
50,44.53333333333335
15.0,13.320000000000036
50,44.40000000000002
15.0,13.280000000000037
50,44.26666666666669
15.0,13.240000000000038
50,44.133333333333354
15.0,13.200000000000038
50,44.00000000000002
15.0,13.16000000000004
50,43.86666666666669
15.0,13.12000000000004
50,43.733333333333356
15.0,13.080000000000041
50,43.60000000000002
15.0,13.040000000000042
50,43.46666666666669
15.0,13.000000000000043
50,43.33333333333336
15.0,12.960000000000043
50,43.200000000000024
15.0,12.920000000000044
50,43.06666666666669
15.0,12.880000000000045
50,42.93333333333336
15.0,12.840000000000046
50,42.800000000000026
15.0,12.800000000000047
50,42.66666666666669
15.0,12.760000000000048
50,42.53333333333336
15.0,12.720000000000049
50,42.40000000000003
15.0,12.68000000000005
50,42.266666666666694
15.0,12.64000000000005
50,42.13333333333336
15.0,12.600000000000051
50,42.00000000000003
15.0,12.560000000000052
50,41.866666666666696
15.0,12.520000000000053
50,41.73333333333336
15.0,12.480000000000054
50,41.60000000000003
15.0,12.440000000000055
50,41.4666666666667
15.0,12.400000000000055
50,41.333333333333364
15.0,12.360000000000056
50,41.20000000000003
15.0,12.320000000000057
50,41.0666666666667
15.0,12.280000000000058
50,40.933333333333366
15.0,12.240000000000059
50,40.80000000000003
15.0,12.20000000000006
50,40.6666666666667
15.0,12.16000000000006
50,40.53333333333337
15.0,12.120000000000061
50,40.400000000000034
15.0,12.080000000000062
50,40.2666666666667
15.0,12.040000000000063
50,40.13333333333337
15.0,12.000000000000064
50,40.000000000000036
15.0,11.960000000000065
50,39.8666666666667
15.0,11.920000000000066
50,39.73333333333337
15.0,11.880000000000067
50,39.60000000000004
15.0,11.840000000000067
50,39.466666666666704
15.0,11.800000000000068
50,39.33333333333337
15.0,11.760000000000069
50,39.20000000000004
15.0,11.72000000000007
50,39.066666666666706
15.0,11.68000000000007
50,38.93333333333337
15.0,11.640000000000072
50,38.80000000000004
15.0,11.600000000000072
50,38.66666666666671
15.0,11.560000000000073
50,38.533333333333374
15.0,11.520000000000074
50,38.40000000000004
15.0,11.480000000000075
50,38.26666666666671
15.0,11.440000000000076
50,38.133333333333375
15.0,11.400000000000077
50,38.00000000000004
15.0,11.360000000000078
50,37.86666666666671
15.0,11.320000000000078
50,37.73333333333338
15.0,11.28000000000008
50,37.600000000000044
15.0,11.24000000000008
50,37.46666666666671
15.0,11.200000000000081
50,37.33333333333338
15.0,11.160000000000082
50,37.200000000000045
15.0,11.120000000000083
50,37.06666666666671
15.0,11.080000000000084
50,36.93333333333338
15.0,11.040000000000084
50,36.80000000000005
15.0,11.000000000000085
50,36.666666666666714
